EmpNo,Job,Date,HW
3803,233140,2011-08-29T00:00:00.000000000,39.92
3803,233140,2011-08-30T00:00:00.000000000,45.08
3803,233140,2011-09-01T00:00:00.000000000,45.08
3803,233140,2011-09-02T00:00:00.000000000,34.14
3803,233140,2011-09-03T00:00:00.000000000,31.35
3803,233140,2011-09-04T00:00:00.000000000,15.19
3803,233140,2011-09-05T00:00:00.000000000,35.47
3803,233142,2011-09-05T00:00:00.000000000,0
3804,233140,2011-08-29T00:00:00.000000000,34.28
3804,233140,2011-08-30T00:00:00.000000000,32.54
3804,233140,2011-08-31T00:00:00.000000000,27.94
3804,233140,2011-09-01T00:00:00.000000000,29.61
3804,233140,2011-09-02T00:00:00.000000000,29.47
3804,233140,2011-09-03T00:00:00.000000000,29.47
3804,233140,2011-09-04T00:00:00.000000000,29.68
3806,233140,2011-08-30T00:00:00.000000000,31.42
3808,233140,2011-09-01T00:00:00.000000000,37.9
3808,233142,2011-09-04T00:00:00.000000000,3.61
3808,233142,2011-09-05T00:00:00.000000000,3.64
3810,233140,2011-08-25T00:00:00.000000000,30.73
3810,233140,2011-08-26T00:00:00.000000000,29.13
3810,233140,2011-08-27T00:00:00.000000000,29.68
3810,233140,2011-08-28T00:00:00.000000000,27.52
3810,233140,2011-08-29T00:00:00.000000000,32.33
3810,233140,2011-08-30T00:00:00.000000000,50.58
3810,233140,2011-08-31T00:00:00.000000000,31.29
3810,233140,2011-09-01T00:00:00.000000000,37
3810,233140,2011-09-02T00:00:00.000000000,31.49
3810,233140,2011-09-03T00:00:00.000000000,46.68
3810,233140,2011-09-04T00:00:00.000000000,33.51
3810,233140,2011-09-05T00:00:00.000000000,31.63
3811,233140,2011-08-29T00:00:00.000000000,28.92
3811,233140,2011-08-30T00:00:00.000000000,29.26
3811,233140,2011-08-31T00:00:00.000000000,25.57
3811,233140,2011-09-03T00:00:00.000000000,36.44
3811,233140,2011-09-04T00:00:00.000000000,28.15
3811,233140,2011-09-05T00:00:00.000000000,20.56
3812,233140,2011-09-01T00:00:00.000000000,20.84
3812,233142,2011-09-04T00:00:00.000000000,3.85
3812,233142,2011-09-05T00:00:00.000000000,4
3813,233140,2011-08-25T00:00:00.000000000,25.71
3813,233140,2011-08-26T00:00:00.000000000,29.2
3813,233140,2011-08-27T00:00:00.000000000,28.5
3813,233140,2011-08-28T00:00:00.000000000,29.47
3813,233140,2011-08-30T00:00:00.000000000,27.17
3813,233140,2011-08-31T00:00:00.000000000,31.35
3813,233140,2011-09-01T00:00:00.000000000,32.61
3813,233140,2011-09-02T00:00:00.000000000,26.13
3813,233140,2011-09-03T00:00:00.000000000,32.54
3813,233140,2011-09-04T00:00:00.000000000,32.61
3813,233140,2011-09-05T00:00:00.000000000,30.87
3813,233140,2011-09-06T00:00:00.000000000,32.75
3815,233140,2011-09-01T00:00:00.000000000,32.89
3815,233142,2011-09-04T00:00:00.000000000,3.96
3815,233142,2011-09-05T00:00:00.000000000,4.01
3816,233140,2011-08-27T00:00:00.000000000,35.47
3816,233140,2011-08-28T00:00:00.000000000,33.24
3816,233140,2011-08-30T00:00:00.000000000,32.61
3816,233140,2011-09-01T00:00:00.000000000,32.33
3816,233142,2011-09-04T00:00:00.000000000,3.99
3818,233140,2011-08-25T00:00:00.000000000,31.63
3818,233140,2011-08-26T00:00:00.000000000,30.66
3818,233140,2011-08-27T00:00:00.000000000,33.24
3818,233140,2011-08-28T00:00:00.000000000,29.61
3818,233140,2011-08-29T00:00:00.000000000,31.84
3818,233140,2011-09-01T00:00:00.000000000,29.06
3818,233140,2011-09-02T00:00:00.000000000,31.49
3818,233140,2011-09-03T00:00:00.000000000,32.82
3818,233140,2011-09-04T00:00:00.000000000,29.68
3819,233140,2011-08-26T00:00:00.000000000,31.22
3819,233140,2011-08-27T00:00:00.000000000,29.47
3819,233140,2011-08-28T00:00:00.000000000,27.59
3819,233140,2011-08-29T00:00:00.000000000,33.38
3819,233140,2011-08-30T00:00:00.000000000,32.75
3819,233140,2011-08-31T00:00:00.000000000,31.91
3819,233140,2011-09-01T00:00:00.000000000,31.84
3819,233140,2011-09-03T00:00:00.000000000,32.05
3819,233140,2011-09-04T00:00:00.000000000,28.08
3819,233140,2011-09-05T00:00:00.000000000,27.59
3821,233140,2011-09-01T00:00:00.000000000,32.4
3821,233142,2011-09-05T00:00:00.000000000,2.25
3822,233140,2011-08-30T00:00:00.000000000,42.64
3822,233140,2011-08-31T00:00:00.000000000,31.15
3822,233140,2011-09-01T00:00:00.000000000,31.35
3822,233140,2011-09-02T00:00:00.000000000,40.76
3822,233140,2011-09-03T00:00:00.000000000,32.05
3822,233140,2011-09-04T00:00:00.000000000,40.27
3822,233140,2011-09-05T00:00:00.000000000,31.77
3824,233140,2011-08-25T00:00:00.000000000,31.63
3824,233140,2011-08-26T00:00:00.000000000,31.29
3824,233140,2011-08-27T00:00:00.000000000,30.87
3824,233140,2011-08-28T00:00:00.000000000,31.08
3824,233140,2011-08-29T00:00:00.000000000,30.45
3824,233140,2011-08-30T00:00:00.000000000,30.73
3824,233140,2011-08-31T00:00:00.000000000,30.87
3824,233140,2011-09-01T00:00:00.000000000,31.29
3824,233140,2011-09-02T00:00:00.000000000,30.8
3824,233140,2011-09-03T00:00:00.000000000,30.87
3824,233140,2011-09-04T00:00:00.000000000,30.52
3824,233140,2011-09-05T00:00:00.000000000,30.87
3825,233140,2011-08-26T00:00:00.000000000,25.99
3825,233140,2011-08-27T00:00:00.000000000,43.89
3825,233140,2011-08-28T00:00:00.000000000,22.99
3825,233140,2011-08-29T00:00:00.000000000,49.82
3827,233140,2011-08-25T00:00:00.000000000,30.03
3827,233140,2011-08-26T00:00:00.000000000,24.67
3827,233140,2011-08-27T00:00:00.000000000,39.16
3827,233140,2011-08-28T00:00:00.000000000,22.79
3827,233140,2011-08-30T00:00:00.000000000,36.93
3827,233140,2011-08-31T00:00:00.000000000,37
3827,233140,2011-09-02T00:00:00.000000000,29.26
3827,233140,2011-09-03T00:00:00.000000000,32.4
3827,233140,2011-09-04T00:00:00.000000000,27.52
3827,233140,2011-09-05T00:00:00.000000000,26.13
3828,233140,2011-08-25T00:00:00.000000000,32.19
3828,233140,2011-08-26T00:00:00.000000000,33.03
3828,233140,2011-08-27T00:00:00.000000000,28.15
3828,233140,2011-08-28T00:00:00.000000000,31.29
3828,233140,2011-08-31T00:00:00.000000000,31.56
3828,233140,2011-09-01T00:00:00.000000000,32.82
3828,233140,2011-09-02T00:00:00.000000000,29.89
3828,233140,2011-09-04T00:00:00.000000000,31.22
3828,233140,2011-09-05T00:00:00.000000000,30.87
3829,233140,2011-08-25T00:00:00.000000000,31.49
3829,233140,2011-08-26T00:00:00.000000000,33.51
3829,233140,2011-08-27T00:00:00.000000000,31.77
3829,233140,2011-08-28T00:00:00.000000000,40.48
3829,233140,2011-08-29T00:00:00.000000000,31.42
3829,233140,2011-08-30T00:00:00.000000000,34.49
3829,233140,2011-08-31T00:00:00.000000000,44.03
3829,233140,2011-09-02T00:00:00.000000000,33.1
3829,233140,2011-09-03T00:00:00.000000000,49.82
3829,233140,2011-09-04T00:00:00.000000000,40.41
3829,233140,2011-09-05T00:00:00.000000000,68.28
3831,233140,2011-08-31T00:00:00.000000000,39.65
3831,233140,2011-09-02T00:00:00.000000000,31.35
3831,233140,2011-09-04T00:00:00.000000000,31.35
3831,233140,2011-09-05T00:00:00.000000000,31.22
3831,233140,2011-09-06T00:00:00.000000000,36.23
3831,233140,2011-09-07T00:00:00.000000000,31.35
3831,233140,2011-09-08T00:00:00.000000000,31.35
3831,233140,2011-09-09T00:00:00.000000000,31.35
3832,233142,2011-09-05T00:00:00.000000000,0.35
3834,233140,2011-09-01T00:00:00.000000000,19.58
3834,233142,2011-08-29T00:00:00.000000000,4.15
3834,233142,2011-08-30T00:00:00.000000000,4.77
3834,233142,2011-08-31T00:00:00.000000000,4.19
3835,233140,2011-08-25T00:00:00.000000000,10.45
3835,233140,2011-08-26T00:00:00.000000000,30.1
3835,233140,2011-08-27T00:00:00.000000000,28.85
3835,233140,2011-08-28T00:00:00.000000000,28.92
3835,233140,2011-08-29T00:00:00.000000000,29.26
3835,233140,2011-08-30T00:00:00.000000000,29.47
3835,233140,2011-08-31T00:00:00.000000000,29.26
3835,233140,2011-09-01T00:00:00.000000000,29.26
3835,233140,2011-09-02T00:00:00.000000000,29.26
3835,233140,2011-09-03T00:00:00.000000000,29.47
3835,233140,2011-09-04T00:00:00.000000000,29.33
3835,233140,2011-09-05T00:00:00.000000000,29.68
3835,233140,2011-09-06T00:00:00.000000000,0.84
3836,233140,2011-08-26T00:00:00.000000000,26.06
3836,233140,2011-08-27T00:00:00.000000000,36.44
3836,233140,2011-08-28T00:00:00.000000000,22.86
3836,233140,2011-08-29T00:00:00.000000000,31.7
3836,233140,2011-08-31T00:00:00.000000000,31.63
3836,233140,2011-09-01T00:00:00.000000000,30.8
3836,233140,2011-09-02T00:00:00.000000000,30.17
3837,233140,2011-09-01T00:00:00.000000000,29.54
3838,233140,2011-09-01T00:00:00.000000000,30.31
3840,233140,2011-08-25T00:00:00.000000000,31.7
3840,233140,2011-08-26T00:00:00.000000000,46.75
3840,233140,2011-08-27T00:00:00.000000000,46.68
3840,233140,2011-08-28T00:00:00.000000000,42.01
3840,233140,2011-08-29T00:00:00.000000000,33.58
3840,233140,2011-08-31T00:00:00.000000000,56.64
3840,233140,2011-09-01T00:00:00.000000000,46.82
3841,233140,2011-09-01T00:00:00.000000000,32.05
3841,233140,2011-09-02T00:00:00.000000000,31.35
3841,233140,2011-09-03T00:00:00.000000000,33.44
3841,233140,2011-09-05T00:00:00.000000000,31.63
3841,233140,2011-09-06T00:00:00.000000000,34.42
3841,233140,2011-09-07T00:00:00.000000000,30.94
3841,233140,2011-09-08T00:00:00.000000000,31.35
3841,233140,2011-09-09T00:00:00.000000000,12.54
3841,233140,2011-09-14T00:00:00.000000000,29.26
3843,233140,2011-08-31T00:00:00.000000000,12.48
3843,233140,2011-09-01T00:00:00.000000000,44.17
3843,233140,2011-09-05T00:00:00.000000000,40.83
3843,233140,2011-09-08T00:00:00.000000000,31.35
3843,233142,2011-09-04T00:00:00.000000000,4.9
3843,233142,2011-09-06T00:00:00.000000000,4.34
3843,233142,2011-09-07T00:00:00.000000000,4.25
3844,233142,2011-09-05T00:00:00.000000000,3.75
3845,233140,2011-08-25T00:00:00.000000000,27.66
3845,233140,2011-08-26T00:00:00.000000000,29.26
3845,233140,2011-08-27T00:00:00.000000000,29.61
3845,233140,2011-08-29T00:00:00.000000000,27.45
3845,233140,2011-08-30T00:00:00.000000000,28.57
3845,233140,2011-08-31T00:00:00.000000000,32.61
3845,233140,2011-09-02T00:00:00.000000000,27.11
3845,233142,2011-09-04T00:00:00.000000000,2.92
3845,233142,2011-09-05T00:00:00.000000000,4.13
3846,233142,2011-09-04T00:00:00.000000000,3.6
3846,233142,2011-09-05T00:00:00.000000000,6.16
3847,233142,2011-09-04T00:00:00.000000000,2.43
3849,233140,2011-09-01T00:00:00.000000000,31.77
3849,233140,2011-09-02T00:00:00.000000000,28.57
3849,233140,2011-09-05T00:00:00.000000000,33.51
3849,233142,2011-09-04T00:00:00.000000000,3.76
3850,233140,2011-08-30T00:00:00.000000000,30.59
3850,233140,2011-08-31T00:00:00.000000000,30.38
3850,233140,2011-09-01T00:00:00.000000000,31.49
3850,233140,2011-09-02T00:00:00.000000000,30.87
3850,233140,2011-09-03T00:00:00.000000000,32.26
3850,233140,2011-09-04T00:00:00.000000000,31.7
3850,233140,2011-09-05T00:00:00.000000000,29.13
3851,233142,2011-09-04T00:00:00.000000000,5.63
3851,233142,2011-09-05T00:00:00.000000000,4.03
3852,233142,2011-09-04T00:00:00.000000000,3.67
3852,233142,2011-09-05T00:00:00.000000000,4.08
3853,233140,2011-08-30T00:00:00.000000000,32.05
3853,233140,2011-08-31T00:00:00.000000000,31.22
3853,233140,2011-09-02T00:00:00.000000000,31.63
3853,233140,2011-09-03T00:00:00.000000000,32.19
3854,233142,2011-09-04T00:00:00.000000000,3.62
3855,233140,2011-08-25T00:00:00.000000000,25.36
3855,233140,2011-08-26T00:00:00.000000000,30.66
3855,233140,2011-08-27T00:00:00.000000000,33.65
3855,233140,2011-08-28T00:00:00.000000000,28.57
3855,233140,2011-08-29T00:00:00.000000000,27.24
3855,233140,2011-08-30T00:00:00.000000000,16.72
3855,233140,2011-09-01T00:00:00.000000000,31.15
3855,233140,2011-09-02T00:00:00.000000000,30.45
3855,233140,2011-09-03T00:00:00.000000000,28.64
3855,233140,2011-09-04T00:00:00.000000000,24.67
3855,233140,2011-09-05T00:00:00.000000000,29.82
3855,233140,2011-09-06T00:00:00.000000000,37.62
3856,233142,2011-09-04T00:00:00.000000000,6.25
3856,233142,2011-09-05T00:00:00.000000000,6.3
3857,233140,2011-09-01T00:00:00.000000000,33.1
3857,233140,2011-09-05T00:00:00.000000000,64.52
3857,233142,2011-09-04T00:00:00.000000000,3.95
3858,233142,2011-09-04T00:00:00.000000000,4.46
3859,233140,2011-08-26T00:00:00.000000000,27.66
3859,233140,2011-08-27T00:00:00.000000000,28.92
3859,233140,2011-08-28T00:00:00.000000000,32.26
3859,233140,2011-08-29T00:00:00.000000000,23.48
3859,233140,2011-08-30T00:00:00.000000000,26.76
3859,233140,2011-09-01T00:00:00.000000000,5.23
3860,233140,2011-09-01T00:00:00.000000000,31.01
3861,233140,2011-08-27T00:00:00.000000000,25.99
3861,233140,2011-08-29T00:00:00.000000000,34.98
3863,233142,2011-09-04T00:00:00.000000000,3.3
3863,233142,2011-09-05T00:00:00.000000000,3.58
3865,233140,2011-08-29T00:00:00.000000000,42.92
3866,233140,2011-08-31T00:00:00.000000000,29.47
3866,233140,2011-09-01T00:00:00.000000000,27.73
3867,233140,2011-09-01T00:00:00.000000000,50.44
3867,233142,2011-09-04T00:00:00.000000000,3.87
3867,233142,2011-09-05T00:00:00.000000000,3.44
3870,233140,2011-08-25T00:00:00.000000000,30.45
3870,233140,2011-08-26T00:00:00.000000000,31.22
3870,233140,2011-08-27T00:00:00.000000000,31.56
3870,233140,2011-08-28T00:00:00.000000000,30.17
3870,233140,2011-08-29T00:00:00.000000000,30.8
3870,233140,2011-08-30T00:00:00.000000000,33.44
3872,233140,2011-08-27T00:00:00.000000000,23.83
3872,233140,2011-08-28T00:00:00.000000000,33.93
3872,233140,2011-08-29T00:00:00.000000000,18.12
3873,233140,2011-09-01T00:00:00.000000000,23.69
3873,233142,2011-09-04T00:00:00.000000000,2.98
3873,233142,2011-09-05T00:00:00.000000000,3.75
3874,233140,2011-08-25T00:00:00.000000000,30.1
3874,233140,2011-08-26T00:00:00.000000000,31.98
3874,233140,2011-08-27T00:00:00.000000000,31.77
3874,233140,2011-08-28T00:00:00.000000000,31.29
3874,233140,2011-08-29T00:00:00.000000000,31.84
3874,233140,2011-08-30T00:00:00.000000000,31.91
3874,233140,2011-08-31T00:00:00.000000000,32.05
3874,233140,2011-09-01T00:00:00.000000000,31.15
3874,233140,2011-09-02T00:00:00.000000000,33.24
3874,233140,2011-09-03T00:00:00.000000000,31.63
3874,233140,2011-09-04T00:00:00.000000000,32.26
3874,233140,2011-09-05T00:00:00.000000000,31.7
3876,233142,2011-09-05T00:00:00.000000000,3.6
3878,233142,2011-09-04T00:00:00.000000000,5.52
3878,233142,2011-09-05T00:00:00.000000000,4.01
3880,233140,2011-09-01T00:00:00.000000000,21.67
3880,233142,2011-09-04T00:00:00.000000000,6.26
3881,233140,2011-08-25T00:00:00.000000000,30.73
3881,233140,2011-08-26T00:00:00.000000000,32.68
3881,233140,2011-08-27T00:00:00.000000000,32.96
3881,233140,2011-08-28T00:00:00.000000000,33.31
3881,233140,2011-08-29T00:00:00.000000000,33.79
3881,233140,2011-08-30T00:00:00.000000000,31.7
3881,233140,2011-08-31T00:00:00.000000000,15.26
3882,233140,2011-08-25T00:00:00.000000000,14.63
3882,233140,2011-08-26T00:00:00.000000000,31.35
3882,233140,2011-08-27T00:00:00.000000000,30.24
3882,233140,2011-08-28T00:00:00.000000000,29.96
3885,233140,2011-09-01T00:00:00.000000000,37.49
3885,233142,2011-09-04T00:00:00.000000000,4.26
3885,233142,2011-09-05T00:00:00.000000000,7.7
3886,233140,2011-08-26T00:00:00.000000000,31.63
3886,233140,2011-08-27T00:00:00.000000000,32.26
3886,233140,2011-08-28T00:00:00.000000000,27.94
3886,233140,2011-09-02T00:00:00.000000000,39.3
3886,233140,2011-09-03T00:00:00.000000000,36.51
3886,233140,2011-09-04T00:00:00.000000000,31.42
3886,233140,2011-09-05T00:00:00.000000000,31.01
3888,233140,2011-09-01T00:00:00.000000000,33.03
3888,233140,2011-09-02T00:00:00.000000000,33.03
3888,233142,2011-09-04T00:00:00.000000000,3.86
3888,233142,2011-09-05T00:00:00.000000000,8.65
3890,233140,2011-08-29T00:00:00.000000000,32.54
3890,233140,2011-08-30T00:00:00.000000000,22.02
3890,233140,2011-08-31T00:00:00.000000000,19.79
3890,233140,2011-09-04T00:00:00.000000000,32.96
3890,233142,2011-09-05T00:00:00.000000000,3.09
3891,233140,2011-09-01T00:00:00.000000000,52.74
3891,233142,2011-09-04T00:00:00.000000000,4.36
3891,233142,2011-09-05T00:00:00.000000000,4.31
3892,233140,2011-09-01T00:00:00.000000000,42.57
3892,233142,2011-09-04T00:00:00.000000000,7.2
3892,233142,2011-09-05T00:00:00.000000000,3.79
3893,233140,2011-08-26T00:00:00.000000000,31.22
3893,233140,2011-08-27T00:00:00.000000000,26.13
3893,233140,2011-08-28T00:00:00.000000000,30.24
3893,233140,2011-08-29T00:00:00.000000000,29.54
3893,233140,2011-09-02T00:00:00.000000000,30.94
3893,233140,2011-09-03T00:00:00.000000000,31.98
3893,233140,2011-09-04T00:00:00.000000000,33.03
3893,233140,2011-09-05T00:00:00.000000000,30.73
3894,233142,2011-09-04T00:00:00.000000000,3.01
3894,233142,2011-09-05T00:00:00.000000000,3.1
3895,233140,2011-08-25T00:00:00.000000000,29.61
3895,233140,2011-08-26T00:00:00.000000000,31.22
3895,233140,2011-08-27T00:00:00.000000000,32.68
3895,233140,2011-08-28T00:00:00.000000000,31.35
3895,233140,2011-08-31T00:00:00.000000000,32.19
3896,233140,2011-09-01T00:00:00.000000000,30.17
3896,233142,2011-09-04T00:00:00.000000000,3.54
3896,233142,2011-09-05T00:00:00.000000000,3.49
3897,233140,2011-09-01T00:00:00.000000000,25.64
3897,233142,2011-09-04T00:00:00.000000000,4.1
3898,233142,2011-09-04T00:00:00.000000000,4.05
3898,233142,2011-09-05T00:00:00.000000000,3.47
3899,233142,2011-09-04T00:00:00.000000000,4.05
3899,233142,2011-09-05T00:00:00.000000000,3.47
3900,233140,2011-08-27T00:00:00.000000000,52.05
3900,233140,2011-08-28T00:00:00.000000000,31.63
3900,233140,2011-08-29T00:00:00.000000000,48.77
3900,233140,2011-08-30T00:00:00.000000000,50.65
3900,233140,2011-08-31T00:00:00.000000000,47.94
3900,233140,2011-09-02T00:00:00.000000000,30.66
3900,233140,2011-09-03T00:00:00.000000000,45.01
3900,233140,2011-09-05T00:00:00.000000000,31.08
3901,233140,2011-08-26T00:00:00.000000000,29.47
3901,233140,2011-08-27T00:00:00.000000000,28.57
3901,233140,2011-08-28T00:00:00.000000000,31.22
3901,233140,2011-08-29T00:00:00.000000000,31.84
3901,233140,2011-08-30T00:00:00.000000000,32.05
3901,233140,2011-08-31T00:00:00.000000000,36.58
3901,233140,2011-09-01T00:00:00.000000000,31.01
3901,233140,2011-09-02T00:00:00.000000000,31.01
3901,233140,2011-09-03T00:00:00.000000000,31.42
3901,233140,2011-09-04T00:00:00.000000000,40.62
3901,233140,2011-09-05T00:00:00.000000000,31.91
3901,233140,2011-09-06T00:00:00.000000000,36.58
3901,233140,2011-09-08T00:00:00.000000000,30.31
3903,233142,2011-09-05T00:00:00.000000000,2.7
3905,233140,2011-09-03T00:00:00.000000000,52.46
3905,233140,2011-09-04T00:00:00.000000000,63.96
3905,233140,2011-09-05T00:00:00.000000000,29.06
3906,233140,2011-08-25T00:00:00.000000000,13.66
3906,233140,2011-08-26T00:00:00.000000000,17.77
3907,233140,2011-08-30T00:00:00.000000000,27.87
3907,233140,2011-08-31T00:00:00.000000000,28.15
3907,233142,2011-09-04T00:00:00.000000000,4.04
3908,233140,2011-08-29T00:00:00.000000000,29.26
3908,233140,2011-08-30T00:00:00.000000000,29.26
3908,233140,2011-08-31T00:00:00.000000000,31.35
3908,233140,2011-09-01T00:00:00.000000000,26.13
3908,233140,2011-09-02T00:00:00.000000000,32.68
3908,233140,2011-09-03T00:00:00.000000000,29.2
3908,233140,2011-09-05T00:00:00.000000000,31.35
3909,233140,2011-09-01T00:00:00.000000000,33.03
3909,233142,2011-09-04T00:00:00.000000000,7.05
3909,233142,2011-09-05T00:00:00.000000000,3.55
3910,233140,2011-08-28T00:00:00.000000000,62.5
3910,233140,2011-08-31T00:00:00.000000000,63.12
3910,233140,2011-09-01T00:00:00.000000000,20.84
3911,233140,2011-08-29T00:00:00.000000000,23.13
3911,233140,2011-08-30T00:00:00.000000000,31.98
3911,233140,2011-08-31T00:00:00.000000000,31.42
3911,233140,2011-09-02T00:00:00.000000000,31.63
3911,233140,2011-09-03T00:00:00.000000000,31.77
3911,233140,2011-09-05T00:00:00.000000000,27.31
3911,233142,2011-09-06T00:00:00.000000000,3.7
3912,233140,2011-08-26T00:00:00.000000000,32.33
3912,233140,2011-08-27T00:00:00.000000000,32.89
3912,233140,2011-08-28T00:00:00.000000000,32.4
3912,233140,2011-08-29T00:00:00.000000000,34.49
3912,233140,2011-09-01T00:00:00.000000000,31.49
3912,233140,2011-09-02T00:00:00.000000000,33.03
3912,233140,2011-09-03T00:00:00.000000000,31.29
3912,233140,2011-09-04T00:00:00.000000000,30.8
3912,233140,2011-09-05T00:00:00.000000000,33.44
3916,233140,2011-09-01T00:00:00.000000000,22.51
3916,233142,2011-09-04T00:00:00.000000000,2.8
3916,233142,2011-09-05T00:00:00.000000000,3.1
3919,233140,2011-08-25T00:00:00.000000000,30.87
3920,233142,2011-09-04T00:00:00.000000000,2.46
3920,233142,2011-09-05T00:00:00.000000000,3.8
3921,233140,2011-08-29T00:00:00.000000000,31.63
3921,233140,2011-08-30T00:00:00.000000000,31.7
3921,233140,2011-08-31T00:00:00.000000000,26.69
3921,233140,2011-09-02T00:00:00.000000000,31.22
3921,233140,2011-09-03T00:00:00.000000000,13.66
3922,233140,2011-08-31T00:00:00.000000000,28.64
3922,233140,2011-09-01T00:00:00.000000000,37.28
3922,233142,2011-09-04T00:00:00.000000000,3.84
3922,233142,2011-09-05T00:00:00.000000000,3.5
3923,233140,2011-08-29T00:00:00.000000000,43.69
3923,233142,2011-09-04T00:00:00.000000000,5.3
3923,233142,2011-09-05T00:00:00.000000000,4.03
3925,233142,2011-09-04T00:00:00.000000000,3.87
3925,233142,2011-09-05T00:00:00.000000000,1.5
3928,233140,2011-08-30T00:00:00.000000000,57.34
3928,233140,2011-09-01T00:00:00.000000000,51.42
3928,233142,2011-09-04T00:00:00.000000000,6.78
3928,233142,2011-09-05T00:00:00.000000000,6.52
3930,233140,2011-09-01T00:00:00.000000000,52.6
3930,233142,2011-09-04T00:00:00.000000000,7.93
3930,233142,2011-09-05T00:00:00.000000000,6.55
3931,233142,2011-09-04T00:00:00.000000000,3.67
3931,233142,2011-09-05T00:00:00.000000000,3.95
3932,233140,2011-08-26T00:00:00.000000000,31.35
3932,233140,2011-08-27T00:00:00.000000000,25.02
3932,233140,2011-08-28T00:00:00.000000000,30.94
3932,233140,2011-08-29T00:00:00.000000000,28.78
3932,233140,2011-09-01T00:00:00.000000000,31.42
3932,233140,2011-09-02T00:00:00.000000000,30.59
3932,233140,2011-09-03T00:00:00.000000000,31.22
3932,233140,2011-09-05T00:00:00.000000000,32.12
3932,233142,2011-09-04T00:00:00.000000000,4.87
3933,233140,2011-09-01T00:00:00.000000000,19.3
3933,233142,2011-09-04T00:00:00.000000000,6.89
3933,233142,2011-09-05T00:00:00.000000000,4
3934,233140,2011-09-01T00:00:00.000000000,26.13
3934,233142,2011-09-04T00:00:00.000000000,4.2
3934,233142,2011-09-05T00:00:00.000000000,4.15
3935,233140,2011-09-01T00:00:00.000000000,39.71
3935,233142,2011-09-04T00:00:00.000000000,4.03
3939,233140,2011-08-25T00:00:00.000000000,24.88
3939,233140,2011-08-26T00:00:00.000000000,30.31
3939,233140,2011-08-27T00:00:00.000000000,30.52
3939,233140,2011-08-28T00:00:00.000000000,37.35
3939,233140,2011-08-29T00:00:00.000000000,30.1
3939,233140,2011-08-30T00:00:00.000000000,32.26
3939,233140,2011-09-01T00:00:00.000000000,32.19
3939,233140,2011-09-03T00:00:00.000000000,33.79
3939,233140,2011-09-04T00:00:00.000000000,40.13
3939,233140,2011-09-05T00:00:00.000000000,32.47
3939,233140,2011-09-06T00:00:00.000000000,37.07
3939,233140,2011-09-07T00:00:00.000000000,31.98
3939,233140,2011-09-08T00:00:00.000000000,27.17
3940,233142,2011-09-04T00:00:00.000000000,3.83
3941,233140,2011-08-26T00:00:00.000000000,29.82
3941,233140,2011-08-27T00:00:00.000000000,29.68
3941,233140,2011-08-28T00:00:00.000000000,36.72
3941,233140,2011-08-29T00:00:00.000000000,27.31
3941,233140,2011-08-30T00:00:00.000000000,27.04
3941,233140,2011-08-31T00:00:00.000000000,26.9
3941,233140,2011-09-02T00:00:00.000000000,32.05
3941,233140,2011-09-03T00:00:00.000000000,34.49
3941,233140,2011-09-05T00:00:00.000000000,32.47
3941,233140,2011-09-06T00:00:00.000000000,28.29
3941,233140,2011-09-07T00:00:00.000000000,31.35
3941,233140,2011-09-08T00:00:00.000000000,31.35
3941,233140,2011-09-09T00:00:00.000000000,31.35
3943,233142,2011-09-05T00:00:00.000000000,5
3945,231571,2011-10-06T00:00:00.000000000,2.66
3945,231581,2011-10-06T00:00:00.000000000,2.66
3945,231591,2011-10-06T00:00:00.000000000,2.66
3945,231741,2011-10-06T00:00:00.000000000,2.66
3946,131141,2011-09-12T00:00:00.000000000,8.3
3946,131141,2011-09-13T00:00:00.000000000,6.64
3946,131141,2011-09-14T00:00:00.000000000,6.64
3946,131141,2011-09-15T00:00:00.000000000,6.64
3946,131141,2011-09-16T00:00:00.000000000,6.64
3946,231821,2011-10-12T00:00:00.000000000,5.85
3946,231821,2011-10-13T00:00:00.000000000,5.85
3946,231821,2011-10-14T00:00:00.000000000,5.85
3946,231851,2011-09-12T00:00:00.000000000,6.65
3946,231851,2011-09-13T00:00:00.000000000,5.32
3946,231851,2011-09-14T00:00:00.000000000,5.32
3946,231851,2011-09-15T00:00:00.000000000,5.32
3946,231851,2011-09-16T00:00:00.000000000,5.32
3949,233142,2011-09-04T00:00:00.000000000,3.97
3949,233142,2011-09-05T00:00:00.000000000,4.22
3951,233140,2011-08-28T00:00:00.000000000,31.35
3951,233140,2011-08-29T00:00:00.000000000,27.11
3951,233140,2011-08-30T00:00:00.000000000,31.35
3951,233140,2011-09-01T00:00:00.000000000,31.29
3951,233140,2011-09-02T00:00:00.000000000,31.35
3951,233140,2011-09-03T00:00:00.000000000,31.29
3951,233140,2011-09-04T00:00:00.000000000,31.91
3951,233140,2011-09-05T00:00:00.000000000,31.35
3951,233140,2011-09-06T00:00:00.000000000,31.77
3951,233140,2011-09-07T00:00:00.000000000,31.35
3951,233140,2011-09-08T00:00:00.000000000,31.35
3951,233140,2011-09-09T00:00:00.000000000,27.17
3952,231541,2011-09-16T00:00:00.000000000,14.04
3952,231541,2011-09-19T00:00:00.000000000,28.08
3952,231541,2011-09-20T00:00:00.000000000,19.31
3952,233140,2011-08-25T00:00:00.000000000,33.44
3952,233140,2011-08-26T00:00:00.000000000,31.35
